Sub_L [mm];Sub_W [mm];Sub_H [mm];R_out [mm];Ring_W [mm];Gap_W [mm];S [mm];t [mm];MS_W [mm];Freq [GHz];S(1,1) (Real);S(1,1) (Imag);S(1,2) (Real);S(1,2) (Imag);S(2,1) (Real);S(2,1) (Imag);S(2,2) (Real);S(2,2) (Imag)
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.19;0.19262799080955015;0.8443625621078094;0.3050938656338329;0.11516270414180228;0.30509386563383306;0.11516270414180135;-0.7358848730040584;0.364316641431777
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.2;0.20848203433306178;0.8384534030602298;0.31348692773111625;0.1106025534819528;0.3134869277311166;0.11060255348195223;-0.7228594797321398;0.3867388822361567
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.21;0.22405245274571214;0.8322910670774032;0.32164033812277804;0.10566877181936761;0.32164033812277854;0.10566877181936708;-0.7092815909574548;0.4084837684515822
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.22;0.23934166988943587;0.825887711819271;0.3295439096724212;0.1003801193552497;0.32954390967242153;0.10038011935524822;-0.6951863204546131;0.42954901375701565
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.23;0.25435237693361273;0.8192548365019112;0.3371886269550841;0.09475508923811281;0.33718862695508417;0.09475508923811163;-0.6806075438568142;0.4499337144891602
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.24;0.26908748604238036;0.8124033063028291;0.34456657461135004;0.08881186545662847;0.3445665746113504;0.08881186545662746;-0.6655779000589163;0.46963822273986555
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.25;0.28355008835049156;0.8053433777945465;0.35167086783955376;0.08256828726162768;0.3516708678395537;0.08256828726162682;-0.6501287993877253;0.48866402749956545
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.26;0.2977434159965287;0.7980847250610669;0.3584955852766577;0.07604181950887733;0.35849558527665726;0.07604181950887602;-0.6342904375438279;0.5070136436786824
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.27;0.31167080795918883;0.7906364661981007;0.3650357044551738;0.06924952834744584;0.36503570445517347;0.06924952834744429;-0.6180918144138768;0.524690508783503
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.28;0.3253356794430273;0.7830071899402097;0.3712870399687224;0.062208061713439254;0.3712870399687221;0.0622080617134378;-0.601560756942542;0.5416988869800392
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.29;0.33874149456386005;0.7752049821962607;0.3772461844318004;0.054933634124720944;0.3772461844318003;0.05493363412471971;-0.5847239453382258;0.5580437802471621
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.3;0.3518917420903077;0.7672374523089979;0.38291045227929305;0.047442015308185474;0.3829104522792924;0.04744201530818424;-0.5676069419662124;0.573730846297424
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.31;0.3647899140061163;0.7591117588853462;0.38827782641753306;0.03974852222667509;0.3882778264175333;0.039748522226673966;-0.5502342223566833;0.5887663229288483
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.32;0.3774394866675048;0.7508346350714076;0.39334690771059627;0.03186801410728958;0.3933469077105958;0.03186801410728842;-0.5326292078231256;0.6031569584625891
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.33;0.38984390434039057;0.7424124131703244;0.39811686726236023;0.023814890106211954;0.39811686726235995;0.023814890106210407;-0.5148142992490191;0.6169099479183561
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.34;0.4020065649136214;0.73385104852244;0.4025874014361264;0.015603089277144643;0.4025874014361259;0.015603089277143229;-0.4968109116577281;0.6300328745811029
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.35;0.4139308075960398;0.7251561425857893;0.4067586895386239;0.0072460925406850766;0.4067586895386234;0.007246092540683666;-0.4786395092320086;0.6425336566176841
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.36;0.42561990241699454;0.7163329651710757;0.4106313540836381;-0.001243073619490117;0.41063135408363866;-0.001243073619491187;-0.46031964049630947;0.6544204984102946
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.37;0.43707704136175657;0.7073864757992452;0.4142064235417351;-0.009851831981095146;0.41420642354173487;-0.0098518319810967;-0.44186997341687495;0.6657018462838955
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.38;0.4483053309848607;0.6983213441617164;0.4174852974762561;-0.018568048150970972;0.4174852974762557;-0.018568048150972224;-0.4233083302122155;0.6763863483169137
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.39;0.45930778635574676;0.6891419696734887;0.4204697139615655;-0.027380023075678325;0.4204697139615652;-0.02738002307567957;-0.4046517216998808;0.6864828179377611
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.4;0.47008732620197524;0.6798525001179617;0.4231617191770511;-0.03627648467332745;0.42316171917705064;-0.03627648467332885;-0.3859163810351939;0.6960002010239504
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.41;0.48064676912576126;0.6704568493894724;0.42556363906941114;-0.04524657874549388;0.42556363906941064;-0.04524657874549576;-0.36711779672373657;0.7049475462351403
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.42;0.4909888307795571;0.6609587143455237;0.4276780529759741;-0.05427985931025292;0.4276780529759731;-0.05427985931025457;-0.34827074481248255;0.7133339783264213
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.43;0.5011161218958133;0.6513615907855541;0.42950776910302385;-0.06336627848104395;0.4295077691030231;-0.0633662784810451;-0.32938932018467104;0.7211686742029702
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.44;0.5110311470749918;0.6416687885769995;0.4310558017551145;-0.07249617600131564;0.4310558017551142;-0.07249617600131747;-0.31048696690105576;0.7284608414920031
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.45;0.5207363042442034;0.6318834459525274;0.4323253502140098;-0.08166026853147124;0.43232535021400875;-0.08166026853147275;-0.29157650754555975;0.7352196994223547
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.46;0.53023388470665;0.6220085430046949;0.43331977916901404;-0.0908496387724858;0.4333197791690139;-0.0908496387724874;-0.27267017154646506;0.7414544618160104
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.47;0.5395260737093213;0.6120469144060587;0.43404260060399324;-0.10005572449969215;0.4340426006039934;-0.1000557244996938;-0.25377962245566404;0.7471743220094728
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.48;0.5486149514631082;0.6020012613840235;0.43449745705011517;-0.1092703075703664;0.4344974570501151;-0.10927030757036799;-0.23491598417814383;0.7523884395357507
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.49;0.5575024945557501;0.5918741629805083;0.4346881061173303;-0.11848550295997194;0.4346881061173293;-0.11848550295997354;-0.21608986615205425;0.7571059284101198
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.5;0.5661905777037642;0.5816680866269542;0.4346184062216392;-0.12769374787403645;0.4346184062216386;-0.12769374787403773;-0.19731138748670612;0.761335846874593
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.51;0.5746809757948256;0.5713853980652874;0.43429230342931074;-0.13688779097562587;0.43429230342930975;-0.13688779097562737;-0.1785902000714316;0.765087188466993
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.52;0.5829753661769096;0.5610283706453143;0.4337138193432914;-0.14606068176214473;0.43371381934329106;-0.14606068176214615;-0.15993551067313364;0.768368874291107
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.53;0.5910753311549745;0.5505991940286624;0.4328870399611185;-0.15520576011963533;0.43288703996111794;-0.15520576011963705;-0.14135610204413016;0.7711897463741004
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.54;0.5989823606600567;0.5400999823288042;0.431816105437602;-0.1643166460778825;0.43181610543760135;-0.16431664607788396;-0.12286035306497953;0.7735585620066223
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.55;0.6066978550593545;0.5295327817160653;0.43050520068942477;-0.17338722978528198;0.4305052006894241;-0.17338722978528356;-0.10445625794944202;0.7754839889695542
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.56;0.6142231280792786;0.5188995775156655;0.4289585467825562;-0.18241166171865106;0.42895854678255524;-0.18241166171865295;-0.08615144454050885;0.7769746015593921
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.57;0.6215594098165496;0.5082023008260138;0.42718039304698274;-0.1913843431398111;0.4271803930469821;-0.1913843431398124;-0.06795319172784725;0.7780388773316627
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.58;0.6287078498152078;0.49744283468348394;0.4251750098667425;-0.2002999168078788;0.4251750098667419;-0.20029991680788076;-0.049868446017822504;0.7786851944886315
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.59;0.6356695201899653;0.4866230197989449;0.4229466820965388;-0.2091532579536534;0.42294668209653796;-0.2091532579536549;-0.03190383728791729;0.7789218298440268
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.6;0.6424454187786237;0.4757446598902813;0.42049970305939866;-0.21793946552028615;0.4204997030593975;-0.21793946552028812;-0.014065693757524677;0.7787569573033298
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.61;0.6490364723083769;0.464809526634106;0.41783836908281236;-0.22665385367253987;0.41783836908281125;-0.22665385367254137;0.0036399437929050854;0.7781986468036635
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.62;0.6554435395626776;0.4538193642588527;0.41496697453365344;-0.2352919435752782;0.4149669745336527;-0.23529194357527994;0.021207308522582877;0.7772548636623544
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.63;0.6616674145370814;0.4427758938003626;0.41188980731484637;-0.2438494554404683;0.41188980731484554;-0.2438494554404694;0.03863089471968952;0.7759334682878195
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.64;0.6677088295739683;0.4316808170401019;0.40861114478929494;-0.2523223008407644;0.4086111447892942;-0.2523223008407664;0.05590544564846245;0.7742422162107372
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.65;0.6735684584674448;0.42053582014511776;0.4051352500989629;-0.2607065752867567;0.40513525009896156;-0.260706575286758;0.07302594202402593;0.772188758397325
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.66;0.6792469195309482;0.40934257702786986;0.4014663688492369;-0.2689985510641225;0.4014663688492355;-0.2689985510641241;0.08998759108563528;0.7697806418101668
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.67;0.6847447786211808;0.3981027524431355;0.39760872613080084;-0.277194670326247;0.3976087261307994;-0.2771946703262484;0.1067858162399279;0.7670253101852686
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.68;0.6900625521129946;0.3868180048382431;0.39356652385323043;-0.28529153843728283;0.3935665238532292;-0.28529153843728444;0.12341624724661149;0.7639301049970847
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.69;0.6952007098207239;0.37548998897202507;0.38934393836633563;-0.2932859175602007;0.3893439383663345;-0.29328591756020234;0.13987471092004752;0.760502266585936
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.7;0.7001596778622476;0.36412035831700623;0.3849451183470301;-0.301174720483997;0.38494511834702877;-0.30117472048399857;0.1561572223210744;0.7567489354248401
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.71;0.7049398414627764;0.35271076725853806;0.3803741829310759;-0.308955004683975;0.38037418293107483;-0.3089550046839766;0.1722599764144951;0.7526771535049667
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.72;0.7095415476959556;0.3412628731038016;0.3756352200705858;-0.3166239666087995;0.37563522007058453;-0.3166239666088012;0.18817934016856014;0.7482938658211105
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.73;0.7139651081604586;0.3297783379128374;0.37073228509953315;-0.3241789361879045;0.37073228509953204;-0.3241789361879065;0.20391184507385318;0.7436059219404019
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.74;0.7182108015906999;0.31825883016307466;0.365669399490829;-0.33161737155274473;0.3656693994908274;-0.33161737155274684;0.21945418005990558;0.7386200776392625
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.75;0.722278876400744;0.3067060262581199;0.3604505497897363;-0.3389368539653511;0.3604505497897349;-0.33893685396535217;0.2348031847888594;0.7333429965952002
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.76;0.726169553160856;0.29512161189094377;0.3550796867095063;-0.34613508294765044;0.355079686709505;-0.3461350829476524;0.24995584330646053;0.7277812521213676
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.77;0.7298830270064799;0.2835072832709769;0.349560724376172;-0.35320987160506756;0.34956072437617086;-0.35320987160506884;0.26490927803156306;0.7219413289332625
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.78;0.7334194699796934;0.2718647482240437;0.3438975397103927;-0.3601591421379671;0.34389753971039116;-0.3601591421379692;0.2796607440662512;0.7158296249379918
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.79;0.7367790333034723;0.26019572717352746;0.33809397193515317;-0.3669809215346182;0.338093971935152;-0.36698092153462;0.2942076238095414;0.7094524530376803
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.8;0.7399618495892802;0.24850195401061467;0.3321538221989448;-0.3736733374394494;0.33215382219894357;-0.37367333743945114;0.3085474218584855;0.7028160429395275
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.81;0.742968034978711;0.23678517686099715;0.3260808533048269;-0.38023461419050425;0.32608085330482456;-0.3802346141905058;0.32267776018129957;0.6959265429658824
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.82;0.7457976912200543;0.22504715875493264;0.3198787895364888;-0.3866630690201461;0.3198787895364872;-0.38666306902014796;0.3365963735479354;0.6887900218585776
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.83;0.7484509076807916;0.2132896782071235;0.3135513165730955;-0.3929571084132106;0.3135513165730942;-0.39295710841321196;0.350301105204258;0.6814124705723411
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.84;0.7509277632971499;0.2015145297124782;0.3071020814852933;-0.39911522461695614;0.30710208148529095;-0.3991152246169576;0.36378990277671114;0.6737998040528992
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.85;0.7532283284619224;0.18972352416340169;0.300534692805351;-0.40513599229734587;0.300534692805349;-0.4051359922973468;0.37706081439505607;0.6659578629958408
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.86;0.7553526668518491;0.17791848919392456;0.2938527206649105;-0.4110180653363334;0.29385272066490903;-0.4110180653363349;0.39011198502140243;0.6578924155829159
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.87;0.7573008371959132;0.16610126945560771;0.2870596969943149;-0.41676017376502905;0.28705969699431383;-0.4167601737650304;0.4029416529744108;0.6496091591928688
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.88;0.7590728949859414;0.15427372682985652;0.28015911577793207;-0.4223611208277597;0.2801591157779304;-0.42236112082776095;0.41554814663811557;0.6411137220843445
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.89;0.7606688941309543;0.14243774058096045;0.27315443336030465;-0.4278197801722357;0.27315443336030265;-0.42781978017223704;0.4279298813454028;0.6324116650487756
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.9;0.7620888885567135;0.13059520745388645;0.266049068798338;-0.4331350931611905;0.2660490687983364;-0.4331350931611922;0.44008535642672125;0.6235084830315129
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.91;0.7633329337519494;0.11874804172059786;0.25884640425509975;-0.4383060663010313;0.2588464042550977;-0.4383060663010325;0.4520131524150987;0.6144096067197184
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.92;0.7644010882627386;0.10689817517840002;0.2515497854311101;-0.4433317687832029;0.25154978543110806;-0.44333176878320396;0.46371192839905906;0.6051204040958925
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.93;0.7652934151365223;0.09504755710358338;0.24416252202933716;-0.4482113301341394;0.244162522029336;-0.44821133013414094;0.4751804195154645;0.5956461819560344
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.94;0.7660099833172318;0.08319815416342181;0.2366878882503542;-0.45294393796981686;0.23668788825035222;-0.4529439379698184;0.48641743457475856;0.5859921873917607
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.95;0.766550868992979;0.07135195028935176;0.22912912331439572;-0.4575288358510943;0.22912912331439408;-0.45752883585109544;0.49742185381151727;0.5761636092358166
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.96;0.766916156897768;0.05951094651398973;0.22148943200728222;-0.46196532123616596;0.22148943200728063;-0.46196532123616707;0.5081926267535714;0.5661655794706018
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.97;0.7671059415686382;0.04767716077443123;0.21377198524739405;-0.46625274352661067;0.21377198524739222;-0.4662527435266121;0.518728770203377;0.5560031745995055
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.98;0.767120328559643;0.03585262768413061;0.20597992067108048;-0.47039050220364337;0.20597992067107873;-0.47039050220364437;0.5290293663256305;0.5456814169809474
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;4.99;0.7669594356140359;0.024039398275477717;0.1981163432340802;-0.4743780450513261;0.19811634323407795;-0.47437804505132697;0.5390935608354703;0.5352052761251209
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;5.0;0.7666233937960023;0.012239539715053071;0.19018432582669872;-0.4782148664636313;0.190184325826697;-0.4782148664636327;0.5489205612819223;0.5245796699535931
